user_idx,movie_idx,weight,user_id,movie_title
0,439,0.117687,letterboxd-mariohervas-2026-03-04-17-51-utc,motherless brooklyn
0,259,0.164762,letterboxd-mariohervas-2026-03-04-17-51-utc,glass onion
0,835,0.070612,letterboxd-mariohervas-2026-03-04-17-51-utc,venom: the last dance
0,250,0.164762,letterboxd-mariohervas-2026-03-04-17-51-utc,furiosa: a mad max saga
0,364,0.047204,letterboxd-mariohervas-2026-03-04-17-51-utc,la joia: bad gyal
0,767,0.165668,letterboxd-mariohervas-2026-03-04-17-51-utc,the straight story
0,535,0.142391,letterboxd-mariohervas-2026-03-04-17-51-utc,sans soleil
0,655,0.166122,letterboxd-mariohervas-2026-03-04-17-51-utc,the fabelmans
0,238,0.190375,letterboxd-mariohervas-2026-03-04-17-51-utc,first reformed
0,501,0.118984,letterboxd-mariohervas-2026-03-04-17-51-utc,possession
0,357,0.142781,letterboxd-mariohervas-2026-03-04-17-51-utc,l'argent
0,354,0.143173,letterboxd-mariohervas-2026-03-04-17-51-utc,knock at the cabin
0,345,0.143173,letterboxd-mariohervas-2026-03-04-17-51-utc,juror #2
0,757,0.168414,letterboxd-mariohervas-2026-03-04-17-51-utc,the seventh seal
0,405,0.195127,letterboxd-mariohervas-2026-03-04-17-51-utc,matador
0,615,0.171675,letterboxd-mariohervas-2026-03-04-17-51-utc,the 400 blows
0,80,0.196738,letterboxd-mariohervas-2026-03-04-17-51-utc,beau travail
0,481,0.172618,letterboxd-mariohervas-2026-03-04-17-51-utc,out 1
0,825,0.123976,letterboxd-mariohervas-2026-03-04-17-51-utc,twisters
0,24,0.148771,letterboxd-mariohervas-2026-03-04-17-51-utc,a woman under the influence
0,640,0.149179,letterboxd-mariohervas-2026-03-04-17-51-utc,the celebration
0,258,0.149179,letterboxd-mariohervas-2026-03-04-17-51-utc,gladiator ii
0,733,0.17452,letterboxd-mariohervas-2026-03-04-17-51-utc,the night of the hunter
0,171,0.149999,letterboxd-mariohervas-2026-03-04-17-51-utc,deerskin
0,630,0.176927,letterboxd-mariohervas-2026-03-04-17-51-utc,the beast
0,858,0.152485,letterboxd-mariohervas-2026-03-04-17-51-utc,wicked
0,100,0.17986,letterboxd-mariohervas-2026-03-04-17-51-utc,blow out
0,872,0.155864,letterboxd-mariohervas-2026-03-04-17-51-utc,yojimbo
0,271,0.15672,letterboxd-mariohervas-2026-03-04-17-51-utc,green room
0,661,0.211263,letterboxd-mariohervas-2026-03-04-17-51-utc,the first charge of the machete
0,462,0.135707,letterboxd-mariohervas-2026-03-04-17-51-utc,nosferatu
0,664,0.217727,letterboxd-mariohervas-2026-03-04-17-51-utc,the flamenco guitar of yerai cortés
0,579,0.110668,letterboxd-mariohervas-2026-03-04-17-51-utc,sonic the hedgehog 3
0,862,0.197419,letterboxd-mariohervas-2026-03-04-17-51-utc,wings of desire
0,809,0.197419,letterboxd-mariohervas-2026-03-04-17-51-utc,totally f***ed up
0,516,0.22624,letterboxd-mariohervas-2026-03-04-17-51-utc,queer
0,844,0.170146,letterboxd-mariohervas-2026-03-04-17-51-utc,wallace & gromit: the curse of the were-rabbit
0,488,0.198503,letterboxd-mariohervas-2026-03-04-17-51-utc,"paris, texas"
0,651,0.199048,letterboxd-mariohervas-2026-03-04-17-51-utc,the doom generation
0,291,0.170613,letterboxd-mariohervas-2026-03-04-17-51-utc,heretic
0,319,0.255919,letterboxd-mariohervas-2026-03-04-17-51-utc,inland empire
0,845,0.171081,letterboxd-mariohervas-2026-03-04-17-51-utc,wallace & gromit: vengeance most fowl
0,173,0.199594,letterboxd-mariohervas-2026-03-04-17-51-utc,diabolique
0,466,0.228733,letterboxd-mariohervas-2026-03-04-17-51-utc,nowhere
0,18,0.172021,letterboxd-mariohervas-2026-03-04-17-51-utc,a history of violence
0,256,0.143351,letterboxd-mariohervas-2026-03-04-17-51-utc,ghostland
0,397,0.172493,letterboxd-mariohervas-2026-03-04-17-51-utc,man bites dog
0,795,0.230621,letterboxd-mariohervas-2026-03-04-17-51-utc,thief
0,26,0.289067,letterboxd-mariohervas-2026-03-04-17-51-utc,absurda
0,241,0.210259,letterboxd-mariohervas-2026-03-04-17-51-utc,flow
0,639,0.240955,letterboxd-mariohervas-2026-03-04-17-51-utc,the brutalist
0,842,0.181212,letterboxd-mariohervas-2026-03-04-17-51-utc,vox lux
0,42,0.211994,letterboxd-mariohervas-2026-03-04-17-51-utc,all that jazz
0,507,0.181709,letterboxd-mariohervas-2026-03-04-17-51-utc,princess mononoke
0,338,0.242944,letterboxd-mariohervas-2026-03-04-17-51-utc,joker
0,444,0.242944,letterboxd-mariohervas-2026-03-04-17-51-utc,mysterious skin
0,603,0.121805,letterboxd-mariohervas-2026-03-04-17-51-utc,"synecdoche, new york"
0,304,0.274814,letterboxd-mariohervas-2026-03-04-17-51-utc,i am cuba
0,180,0.123485,letterboxd-mariohervas-2026-03-04-17-51-utc,dog man
0,143,0.154357,letterboxd-mariohervas-2026-03-04-17-51-utc,companion
0,823,0.278604,letterboxd-mariohervas-2026-03-04-17-51-utc,twin peaks: fire walk with me
0,587,0.186246,letterboxd-mariohervas-2026-03-04-17-51-utc,spirited away
0,138,0.218481,letterboxd-mariohervas-2026-03-04-17-51-utc,climax
0,786,0.218481,letterboxd-mariohervas-2026-03-04-17-51-utc,the wild robot
0,385,0.249692,letterboxd-mariohervas-2026-03-04-17-51-utc,lost highway
0,449,0.250377,letterboxd-mariohervas-2026-03-04-17-51-utc,neon genesis evangelion: the end of evangelion
0,211,0.187783,letterboxd-mariohervas-2026-03-04-17-51-utc,evangelion: 1.0 you are (not) alone
0,212,0.188298,letterboxd-mariohervas-2026-03-04-17-51-utc,evangelion: 2.0 you can (not) advance
0,737,0.188298,letterboxd-mariohervas-2026-03-04-17-51-utc,the order
0,213,0.156915,letterboxd-mariohervas-2026-03-04-17-51-utc,evangelion: 3.0 you can (not) redo
0,13,0.251064,letterboxd-mariohervas-2026-03-04-17-51-utc,a brighter summer day
0,214,0.189333,letterboxd-mariohervas-2026-03-04-17-51-utc,evangelion: 3.0+1.0 thrice upon a time
0,592,0.283999,letterboxd-mariohervas-2026-03-04-17-51-utc,state of siege
0,756,0.253136,letterboxd-mariohervas-2026-03-04-17-51-utc,the seventh continent
0,423,0.126915,letterboxd-mariohervas-2026-03-04-17-51-utc,mishima: a life in four chapters
0,673,0.285559,letterboxd-mariohervas-2026-03-04-17-51-utc,the grand budapest hotel
0,493,0.254527,letterboxd-mariohervas-2026-03-04-17-51-utc,perfect blue
0,644,0.159953,letterboxd-mariohervas-2026-03-04-17-51-utc,the conversation
0,474,0.128314,letterboxd-mariohervas-2026-03-04-17-51-utc,one last deal
0,69,0.096235,letterboxd-mariohervas-2026-03-04-17-51-utc,babygirl
0,641,0.096499,letterboxd-mariohervas-2026-03-04-17-51-utc,the childhood of a leader
0,798,0.192999,letterboxd-mariohervas-2026-03-04-17-51-utc,three colours: blue
0,800,0.225783,letterboxd-mariohervas-2026-03-04-17-51-utc,three colours: white
0,799,0.226402,letterboxd-mariohervas-2026-03-04-17-51-utc,three colours: red
0,726,0.162604,letterboxd-mariohervas-2026-03-04-17-51-utc,the monkey
0,309,0.260881,letterboxd-mariohervas-2026-03-04-17-51-utc,i'm still here
0,144,0.228897,letterboxd-mariohervas-2026-03-04-17-51-utc,conclave
0,170,0.196736,letterboxd-mariohervas-2026-03-04-17-51-utc,deep red
0,62,0.295104,letterboxd-mariohervas-2026-03-04-17-51-utc,arrival
0,840,0.065758,letterboxd-mariohervas-2026-03-04-17-51-utc,vivarium
0,105,0.197275,letterboxd-mariohervas-2026-03-04-17-51-utc,bones and all
0,536,0.296725,letterboxd-mariohervas-2026-03-04-17-51-utc,satantango
0,451,0.265205,letterboxd-mariohervas-2026-03-04-17-51-utc,nickel boys
0,16,0.198904,letterboxd-mariohervas-2026-03-04-17-51-utc,a complete unknown
0,435,0.265932,letterboxd-mariohervas-2026-03-04-17-51-utc,moonlight
0,361,0.099725,letterboxd-mariohervas-2026-03-04-17-51-utc,la cocina
0,446,0.233329,letterboxd-mariohervas-2026-03-04-17-51-utc,napoleon
0,107,0.233329,letterboxd-mariohervas-2026-03-04-17-51-utc,bottle rocket
0,667,0.200545,letterboxd-mariohervas-2026-03-04-17-51-utc,the fountainhead
0,118,0.268127,letterboxd-mariohervas-2026-03-04-17-51-utc,caché
0,770,0.134431,letterboxd-mariohervas-2026-03-04-17-51-utc,the taste of things
0,53,0.302471,letterboxd-mariohervas-2026-03-04-17-51-utc,anora
0,666,0.2359,letterboxd-mariohervas-2026-03-04-17-51-utc,the florida project
0,123,0.27034,letterboxd-mariohervas-2026-03-04-17-51-utc,carlito's way
0,289,0.168962,letterboxd-mariohervas-2026-03-04-17-51-utc,here
0,532,0.203869,letterboxd-mariohervas-2026-03-04-17-51-utc,rushmore
0,521,0.2385,letterboxd-mariohervas-2026-03-04-17-51-utc,red rocket
0,827,0.204989,letterboxd-mariohervas-2026-03-04-17-51-utc,uncle boonmee who can recall his past lives
0,785,0.239154,letterboxd-mariohervas-2026-03-04-17-51-utc,the white ribbon
0,743,0.273319,letterboxd-mariohervas-2026-03-04-17-51-utc,the piano teacher
0,380,0.23981,letterboxd-mariohervas-2026-03-04-17-51-utc,live flesh
0,330,0.23981,letterboxd-mariohervas-2026-03-04-17-51-utc,"jeanne dielman, 23, quai du commerce, 1080 bruxelles"
0,654,0.241789,letterboxd-mariohervas-2026-03-04-17-51-utc,the executioner
0,388,0.17318,letterboxd-mariohervas-2026-03-04-17-51-utc,love exposure
0,418,0.207817,letterboxd-mariohervas-2026-03-04-17-51-utc,mickey 17
0,226,0.242453,letterboxd-mariohervas-2026-03-04-17-51-utc,fantastic mr. fox
0,436,0.208387,letterboxd-mariohervas-2026-03-04-17-51-utc,moonrise kingdom
0,777,0.347311,letterboxd-mariohervas-2026-03-04-17-51-utc,the tree of life
0,595,0.243785,letterboxd-mariohervas-2026-03-04-17-51-utc,sunset boulevard
0,519,0.243785,letterboxd-mariohervas-2026-03-04-17-51-utc,rear window
0,70,0.244454,letterboxd-mariohervas-2026-03-04-17-51-utc,babylon
0,352,0.210107,letterboxd-mariohervas-2026-03-04-17-51-utc,kneecap
0,850,0.175089,letterboxd-mariohervas-2026-03-04-17-51-utc,we're all going to the world's fair
0,222,0.212422,letterboxd-mariohervas-2026-03-04-17-51-utc,fallen angels
0,139,0.212422,letterboxd-mariohervas-2026-03-04-17-51-utc,cloud
0,715,0.251244,letterboxd-mariohervas-2026-03-04-17-51-utc,the lord of the rings: the fellowship of the ring
0,717,0.257516,letterboxd-mariohervas-2026-03-04-17-51-utc,the lord of the rings: the two towers
0,102,0.261067,letterboxd-mariohervas-2026-03-04-17-51-utc,blue velvet
0,302,0.262502,letterboxd-mariohervas-2026-03-04-17-51-utc,how to make millions before grandma dies
0,846,0.263222,letterboxd-mariohervas-2026-03-04-17-51-utc,warfare
0,92,0.150413,letterboxd-mariohervas-2026-03-04-17-51-utc,black bag
0,207,0.15207,letterboxd-mariohervas-2026-03-04-17-51-utc,escape
0,860,0.266123,letterboxd-mariohervas-2026-03-04-17-51-utc,wild at heart
0,633,0.228731,letterboxd-mariohervas-2026-03-04-17-51-utc,the big lebowski
0,604,0.229358,letterboxd-mariohervas-2026-03-04-17-51-utc,take out
0,311,0.076873,letterboxd-mariohervas-2026-03-04-17-51-utc,ihostage
0,72,0.231886,letterboxd-mariohervas-2026-03-04-17-51-utc,badlands
0,160,0.236376,letterboxd-mariohervas-2026-03-04-17-51-utc,days of heaven
0,801,0.198605,letterboxd-mariohervas-2026-03-04-17-51-utc,thunderbolts*
0,365,0.359454,letterboxd-mariohervas-2026-03-04-17-51-utc,la la land
0,117,0.080759,letterboxd-mariohervas-2026-03-04-17-51-utc,bullet train explosion
0,110,0.26886,letterboxd-mariohervas-2026-03-04-17-51-utc,breathless
0,742,0.31367,letterboxd-mariohervas-2026-03-04-17-51-utc,the phoenician scheme
0,589,0.184724,letterboxd-mariohervas-2026-03-04-17-51-utc,spring breakers
0,568,0.419059,letterboxd-mariohervas-2026-03-04-17-51-utc,sinners
0,17,0.280908,letterboxd-mariohervas-2026-03-04-17-51-utc,a girl walks home alone at night
0,442,0.475939,letterboxd-mariohervas-2026-03-04-17-51-utc,mulholland drive
0,598,0.286347,letterboxd-mariohervas-2026-03-04-17-51-utc,superman
0,496,0.144751,letterboxd-mariohervas-2026-03-04-17-51-utc,pickpocket
0,68,0.243243,letterboxd-mariohervas-2026-03-04-17-51-utc,babies don't come with instructions
0,718,0.291891,letterboxd-mariohervas-2026-03-04-17-51-utc,the marching band
0,617,0.195128,letterboxd-mariohervas-2026-03-04-17-51-utc,the amateur
0,169,0.244579,letterboxd-mariohervas-2026-03-04-17-51-utc,deep cover
0,93,0.2943,letterboxd-mariohervas-2026-03-04-17-51-utc,black dog
0,487,0.297543,letterboxd-mariohervas-2026-03-04-17-51-utc,paprika
0,64,0.397813,letterboxd-mariohervas-2026-03-04-17-51-utc,audition
0,500,0.348086,letterboxd-mariohervas-2026-03-04-17-51-utc,porco rosso
0,236,0.349999,letterboxd-mariohervas-2026-03-04-17-51-utc,fireworks
0,482,0.249999,letterboxd-mariohervas-2026-03-04-17-51-utc,outrage
0,114,0.300822,letterboxd-mariohervas-2026-03-04-17-51-utc,brother
0,871,0.350959,letterboxd-mariohervas-2026-03-04-17-51-utc,yi yi
0,292,0.402196,letterboxd-mariohervas-2026-03-04-17-51-utc,high and low
0,19,0.302475,letterboxd-mariohervas-2026-03-04-17-51-utc,a man escaped
0,372,0.352887,letterboxd-mariohervas-2026-03-04-17-51-utc,le trou
0,658,0.252754,letterboxd-mariohervas-2026-03-04-17-51-utc,the fantastic 4: first steps
0,249,0.304137,letterboxd-mariohervas-2026-03-04-17-51-utc,funny games
0,183,0.408862,letterboxd-mariohervas-2026-03-04-17-51-utc,double indemnity
0,84,0.204431,letterboxd-mariohervas-2026-03-04-17-51-utc,before sunset
0,220,0.357755,letterboxd-mariohervas-2026-03-04-17-51-utc,f1
0,327,0.357755,letterboxd-mariohervas-2026-03-04-17-51-utc,it comes at night
0,578,0.306647,letterboxd-mariohervas-2026-03-04-17-51-utc,some like it hot
0,301,0.153323,letterboxd-mariohervas-2026-03-04-17-51-utc,how to make a killing
0,419,0.308332,letterboxd-mariohervas-2026-03-04-17-51-utc,mid90s
0,73,0.360707,letterboxd-mariohervas-2026-03-04-17-51-utc,band of outsiders
0,74,0.360707,letterboxd-mariohervas-2026-03-04-17-51-utc,barbarian
0,852,0.309178,letterboxd-mariohervas-2026-03-04-17-51-utc,weapons
0,483,0.310026,letterboxd-mariohervas-2026-03-04-17-51-utc,pacifiction
0,702,0.466315,letterboxd-mariohervas-2026-03-04-17-51-utc,the killer
0,863,0.363684,letterboxd-mariohervas-2026-03-04-17-51-utc,women on the verge of a nervous breakdown
0,267,0.367692,letterboxd-mariohervas-2026-03-04-17-51-utc,good will hunting
0,565,0.367692,letterboxd-mariohervas-2026-03-04-17-51-utc,sing sing
0,428,0.371743,letterboxd-mariohervas-2026-03-04-17-51-utc,mission: impossible – the final reckoning
0,406,0.214178,letterboxd-mariohervas-2026-03-04-17-51-utc,materialists
0,287,0.107677,letterboxd-mariohervas-2026-03-04-17-51-utc,heads of state
0,728,0.324807,letterboxd-mariohervas-2026-03-04-17-51-utc,the naked gun
0,597,0.273655,letterboxd-mariohervas-2026-03-04-17-51-utc,superbad
0,584,0.440254,letterboxd-mariohervas-2026-03-04-17-51-utc,speed racer
0,3,0.165548,letterboxd-mariohervas-2026-03-04-17-51-utc,12 hour shift
0,643,0.221944,letterboxd-mariohervas-2026-03-04-17-51-utc,the conjuring: last rites
0,555,0.173441,letterboxd-mariohervas-2026-03-04-17-51-utc,shang-chi and the legend of the ten rings
0,157,0.115627,letterboxd-mariohervas-2026-03-04-17-51-utc,dark phoenix
0,870,0.173441,letterboxd-mariohervas-2026-03-04-17-51-utc,x-men: apocalypse
0,38,0.173441,letterboxd-mariohervas-2026-03-04-17-51-utc,alita: battle angel
0,722,0.115627,letterboxd-mariohervas-2026-03-04-17-51-utc,the matrix resurrections
0,610,0.115627,letterboxd-mariohervas-2026-03-04-17-51-utc,terminator genisys
0,329,0.174394,letterboxd-mariohervas-2026-03-04-17-51-utc,jackie brown
0,166,0.232525,letterboxd-mariohervas-2026-03-04-17-51-utc,death proof
0,787,0.5275,letterboxd-mariohervas-2026-03-04-17-51-utc,the wolf of wall street
0,381,0.293055,letterboxd-mariohervas-2026-03-04-17-51-utc,"lock, stock and two smoking barrels"
0,96,0.5275,letterboxd-mariohervas-2026-03-04-17-51-utc,blade runner 2049
0,263,0.5275,letterboxd-mariohervas-2026-03-04-17-51-utc,gone girl
0,401,0.117222,letterboxd-mariohervas-2026-03-04-17-51-utc,mank
0,646,0.293055,letterboxd-mariohervas-2026-03-04-17-51-utc,the curious case of benjamin button
0,877,0.5275,letterboxd-mariohervas-2026-03-04-17-51-utc,zodiac
0,417,0.117544,letterboxd-mariohervas-2026-03-04-17-51-utc,men in black: international
0,632,0.117544,letterboxd-mariohervas-2026-03-04-17-51-utc,the bfg
0,847,0.470175,letterboxd-mariohervas-2026-03-04-17-51-utc,warrior
0,679,0.528947,letterboxd-mariohervas-2026-03-04-17-51-utc,the handmaiden
0,221,0.117544,letterboxd-mariohervas-2026-03-04-17-51-utc,f9
0,659,0.117544,letterboxd-mariohervas-2026-03-04-17-51-utc,the fate of the furious
0,520,0.176316,letterboxd-mariohervas-2026-03-04-17-51-utc,red
0,334,0.293859,letterboxd-mariohervas-2026-03-04-17-51-utc,john wick: chapter 2
0,841,0.352631,letterboxd-mariohervas-2026-03-04-17-51-utc,vortex
0,383,0.235087,letterboxd-mariohervas-2026-03-04-17-51-utc,lone survivor
0,830,0.528947,letterboxd-mariohervas-2026-03-04-17-51-utc,upgrade
0,346,0.117544,letterboxd-mariohervas-2026-03-04-17-51-utc,justice league
0,225,0.117544,letterboxd-mariohervas-2026-03-04-17-51-utc,fantastic four
0,663,0.176316,letterboxd-mariohervas-2026-03-04-17-51-utc,the first purge
0,457,0.293859,letterboxd-mariohervas-2026-03-04-17-51-utc,no time to die
0,515,0.176316,letterboxd-mariohervas-2026-03-04-17-51-utc,quantum of solace
0,804,0.293859,letterboxd-mariohervas-2026-03-04-17-51-utc,titane
0,262,0.117544,letterboxd-mariohervas-2026-03-04-17-51-utc,godzilla vs. kong
0,834,0.293859,letterboxd-mariohervas-2026-03-04-17-51-utc,venom
0,769,0.235087,letterboxd-mariohervas-2026-03-04-17-51-utc,the suicide squad
0,285,0.293859,letterboxd-mariohervas-2026-03-04-17-51-utc,harry potter and the philosopher's stone
0,161,0.293859,letterboxd-mariohervas-2026-03-04-17-51-utc,deadpool
0,163,0.352631,letterboxd-mariohervas-2026-03-04-17-51-utc,deadpool 2
0,556,0.293859,letterboxd-mariohervas-2026-03-04-17-51-utc,shazam!
0,326,0.352631,letterboxd-mariohervas-2026-03-04-17-51-utc,it
0,177,0.117544,letterboxd-mariohervas-2026-03-04-17-51-utc,divergent
0,880,0.176316,letterboxd-mariohervas-2026-03-04-17-51-utc,zombieland: double tap
0,593,0.117544,letterboxd-mariohervas-2026-03-04-17-51-utc,suicide squad
0,473,0.472758,letterboxd-mariohervas-2026-03-04-17-51-utc,one battle after another
0,448,0.177284,letterboxd-mariohervas-2026-03-04-17-51-utc,natural born killers
0,459,0.177284,letterboxd-mariohervas-2026-03-04-17-51-utc,nomadland
0,865,0.059095,letterboxd-mariohervas-2026-03-04-17-51-utc,wonder woman 1984
0,29,0.11819,letterboxd-mariohervas-2026-03-04-17-51-utc,after earth
0,164,0.472758,letterboxd-mariohervas-2026-03-04-17-51-utc,deaf
0,468,0.295474,letterboxd-mariohervas-2026-03-04-17-51-utc,oblivion
0,681,0.295474,letterboxd-mariohervas-2026-03-04-17-51-utc,the hobbit: an unexpected journey
0,682,0.295474,letterboxd-mariohervas-2026-03-04-17-51-utc,the hobbit: the desolation of smaug
0,343,0.236379,letterboxd-mariohervas-2026-03-04-17-51-utc,jumanji: welcome to the jungle
0,821,0.11819,letterboxd-mariohervas-2026-03-04-17-51-utc,twilight
0,50,0.177284,letterboxd-mariohervas-2026-03-04-17-51-utc,angel has fallen
0,495,0.414798,letterboxd-mariohervas-2026-03-04-17-51-utc,phantom thread
0,378,0.296285,letterboxd-mariohervas-2026-03-04-17-51-utc,little monsters
0,235,0.355542,letterboxd-mariohervas-2026-03-04-17-51-utc,fire will come
0,375,0.355542,letterboxd-mariohervas-2026-03-04-17-51-utc,licorice pizza
0,720,0.474055,letterboxd-mariohervas-2026-03-04-17-51-utc,the master
0,85,0.414798,letterboxd-mariohervas-2026-03-04-17-51-utc,before the devil knows you're dead
0,432,0.533312,letterboxd-mariohervas-2026-03-04-17-51-utc,monster
0,127,0.357495,letterboxd-mariohervas-2026-03-04-17-51-utc,caught stealing
0,629,0.536243,letterboxd-mariohervas-2026-03-04-17-51-utc,the battle of algiers
0,761,0.302022,letterboxd-mariohervas-2026-03-04-17-51-utc,the smashing machine
0,303,0.427489,letterboxd-mariohervas-2026-03-04-17-51-utc,humanist vampire seeking consenting suicidal person
0,817,0.18321,letterboxd-mariohervas-2026-03-04-17-51-utc,tron: ares
0,11,0.433386,letterboxd-mariohervas-2026-03-04-17-51-utc,3-iron
0,590,0.381792,letterboxd-mariohervas-2026-03-04-17-51-utc,springsteen: deliver me from nowhere
0,714,0.390252,letterboxd-mariohervas-2026-03-04-17-51-utc,the long walk
0,594,0.455294,letterboxd-mariohervas-2026-03-04-17-51-utc,sundays
0,805,0.391323,letterboxd-mariohervas-2026-03-04-17-51-utc,together
0,624,0.391323,letterboxd-mariohervas-2026-03-04-17-51-utc,the aura
0,264,0.326102,letterboxd-mariohervas-2026-03-04-17-51-utc,good boy
0,115,0.46284,letterboxd-mariohervas-2026-03-04-17-51-utc,bugonia
0,392,0.536256,letterboxd-mariohervas-2026-03-04-17-51-utc,mad god
0,176,0.539202,letterboxd-mariohervas-2026-03-04-17-51-utc,die my love
0,465,0.337926,letterboxd-mariohervas-2026-03-04-17-51-utc,now you see me: now you don't
0,247,0.47831,letterboxd-mariohervas-2026-03-04-17-51-utc,frankenstein
0,528,0.61497,letterboxd-mariohervas-2026-03-04-17-51-utc,robot dreams
0,859,0.344469,letterboxd-mariohervas-2026-03-04-17-51-utc,wicked: for good
0,562,0.487571,letterboxd-mariohervas-2026-03-04-17-51-utc,shutter island
0,456,0.487571,letterboxd-mariohervas-2026-03-04-17-51-utc,no other choice
0,61,0.421367,letterboxd-mariohervas-2026-03-04-17-51-utc,aro berria
0,240,0.214176,letterboxd-mariohervas-2026-03-04-17-51-utc,five nights at freddy's 2
0,729,0.358921,letterboxd-mariohervas-2026-03-04-17-51-utc,the naked gun: from the files of police squad!
0,552,0.291097,letterboxd-mariohervas-2026-03-04-17-51-utc,sentimental value
0,810,0.583791,letterboxd-mariohervas-2026-03-04-17-51-utc,train dreams
0,65,0.375004,letterboxd-mariohervas-2026-03-04-17-51-utc,avatar: fire and ash
0,843,0.525006,letterboxd-mariohervas-2026-03-04-17-51-utc,wake up dead man
0,34,0.300003,letterboxd-mariohervas-2026-03-04-17-51-utc,airplane!
0,523,0.52789,letterboxd-mariohervas-2026-03-04-17-51-utc,reflection in a dead diamond
0,854,0.689965,letterboxd-mariohervas-2026-03-04-17-51-utc,when harry met sally...
0,210,0.544042,letterboxd-mariohervas-2026-03-04-17-51-utc,eternity
0,530,0.647846,letterboxd-mariohervas-2026-03-04-17-51-utc,romería
0,9,0.485884,letterboxd-mariohervas-2026-03-04-17-51-utc,28 years later
0,10,0.566865,letterboxd-mariohervas-2026-03-04-17-51-utc,28 years later: the bone temple
0,721,0.485884,letterboxd-mariohervas-2026-03-04-17-51-utc,the mastermind
0,773,0.728827,letterboxd-mariohervas-2026-03-04-17-51-utc,the thin red line
0,404,0.816491,letterboxd-mariohervas-2026-03-04-17-51-utc,marty supreme
0,276,0.654985,letterboxd-mariohervas-2026-03-04-17-51-utc,hamnet
0,394,0.16646,letterboxd-mariohervas-2026-03-04-17-51-utc,mads
0,52,0.254525,letterboxd-mariohervas-2026-03-04-17-51-utc,annie hall
0,399,0.510446,letterboxd-mariohervas-2026-03-04-17-51-utc,manhattan
0,358,0.085542,letterboxd-mariohervas-2026-03-04-17-51-utc,l'eclisse
0,101,0.77836,letterboxd-mariohervas-2026-03-04-17-51-utc,blow-up
0,1,0.871982,letterboxd-mariohervas-2026-03-04-17-51-utc,10 things i hate about you
0,179,0.34975,letterboxd-mariohervas-2026-03-04-17-51-utc,dodes'ka-den
0,753,0.442005,letterboxd-mariohervas-2026-03-04-17-51-utc,the secret agent
1,410,0.065479,letterboxd-withloveclau-2026-02-28-12-46-utc,mean girls
1,379,0.210685,letterboxd-withloveclau-2026-02-28-12-46-utc,little women
1,188,0.010531,letterboxd-withloveclau-2026-02-28-12-46-utc,dune
1,353,0.01015,letterboxd-withloveclau-2026-02-28-12-46-utc,knives out
1,47,0.011233,letterboxd-withloveclau-2026-02-28-12-46-utc,american psycho
1,586,0.010781,letterboxd-withloveclau-2026-02-28-12-46-utc,spider-man: into the spider-verse
1,739,0.011451,letterboxd-withloveclau-2026-02-28-12-46-utc,the outsiders
1,634,0.014413,letterboxd-withloveclau-2026-02-28-12-46-utc,the big short
1,879,0.013024,letterboxd-withloveclau-2026-02-28-12-46-utc,zombieland
1,503,0.011681,letterboxd-withloveclau-2026-02-28-12-46-utc,pretty woman
1,232,0.011745,letterboxd-withloveclau-2026-02-28-12-46-utc,ferris bueller's day off
1,538,0.015267,letterboxd-withloveclau-2026-02-28-12-46-utc,saving private ryan
1,575,0.013571,letterboxd-withloveclau-2026-02-28-12-46-utc,slumdog millionaire
1,650,0.012786,letterboxd-withloveclau-2026-02-28-12-46-utc,the day of the beast
1,880,0.010989,letterboxd-withloveclau-2026-02-28-12-46-utc,zombieland: double tap
1,868,0.01102,letterboxd-withloveclau-2026-02-28-12-46-utc,worth
1,788,0.019084,letterboxd-withloveclau-2026-02-28-12-46-utc,the worst person in the world
1,215,0.017946,letterboxd-withloveclau-2026-02-28-12-46-utc,everything everywhere all at once
1,206,0.015919,letterboxd-withloveclau-2026-02-28-12-46-utc,erin brockovich
1,113,0.023502,letterboxd-withloveclau-2026-02-28-12-46-utc,brokeback mountain
1,746,0.019752,letterboxd-withloveclau-2026-02-28-12-46-utc,the purple rose of cairo
1,605,0.017283,letterboxd-withloveclau-2026-02-28-12-46-utc,take the money and run
1,477,0.017378,letterboxd-withloveclau-2026-02-28-12-46-utc,operation mincemeat
1,415,0.012584,letterboxd-withloveclau-2026-02-28-12-46-utc,memoirs of a geisha
1,97,0.015563,letterboxd-withloveclau-2026-02-28-12-46-utc,blinded by the light
1,618,0.018156,letterboxd-withloveclau-2026-02-28-12-46-utc,the amazing spider-man
1,619,0.012969,letterboxd-withloveclau-2026-02-28-12-46-utc,the amazing spider-man 2
1,461,0.025938,letterboxd-withloveclau-2026-02-28-12-46-utc,normal people
1,875,0.018256,letterboxd-withloveclau-2026-02-28-12-46-utc,zero dark thirty
1,77,0.010547,letterboxd-withloveclau-2026-02-28-12-46-utc,barton fink
1,298,0.016083,letterboxd-withloveclau-2026-02-28-12-46-utc,hot summer nights
1,747,0.016803,letterboxd-withloveclau-2026-02-28-12-46-utc,the queen
1,86,0.020708,letterboxd-withloveclau-2026-02-28-12-46-utc,belfast
1,104,0.029583,letterboxd-withloveclau-2026-02-28-12-46-utc,boiling point
1,124,0.026625,letterboxd-withloveclau-2026-02-28-12-46-utc,carol
1,178,0.014792,letterboxd-withloveclau-2026-02-28-12-46-utc,do revenge
1,463,0.014792,letterboxd-withloveclau-2026-02-28-12-46-utc,not okay
